Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,5,6,701,705,912,922,XE,119,N14562,71,77,54,-10,-4,ONT,TUS,409,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,950,945,1039,1050,XE,119,N14198,49,65,38,-11,5,TUS,ELP,269,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,942,945,1037,1050,XE,119,N13161,55,65,41,-13,-3,TUS,ELP,269,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1750,1650,1916,1811,XE,143,N11193,146,141,125,65,60,COS,ONT,789,7,14,0,,0,16,0,5,0,44
2008,1,28,1,1559,1550,1659,1659,XE,151,N11544,60,69,47,0,9,FAT,LGB,222,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1541,1550,1637,1659,XE,151,N15555,56,69,42,-22,-9,FAT,LGB,222,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1608,1540,1753,1725,XE,2,N14204,225,225,205,28,28,OKC,SMF,1342,7,13,0,,0,26,0,0,0,2
2008,1,28,1,910,910,1033,1035,XE,200,N11187,83,85,70,-2,0,LGB,RNO,402,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,NA,1515,NA,1658,XE,201,,NA,103,NA,NA,NA,GEG,RNO,572,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,5,6,2239,1920,132,2217,XE,209,N14907,113,117,98,195,199,TUS,AUS,797,7,8,0,,0,6,0,0,0,189
2008,1,1,2,912,915,953,1012,XE,21,N11191,101,117,89,-19,-3,ABQ,ONT,631,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1933,1940,2236,2257,XE,212,N11194,123,137,106,-21,-7,SMF,COS,911,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1255,1255,1442,1434,XE,215,N27200,167,159,151,8,0,COS,SMF,911,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1245,1255,1421,1434,XE,215,N11193,156,159,141,-13,-10,COS,SMF,911,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1646,1655,1752,1816,XE,224,N14198,186,201,175,-24,-9,AUS,ONT,1197,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1256,1300,1518,1540,XE,24,N19554,142,160,131,-22,-4,ONT,GEG,936,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,731,730,851,854,XE,301,N27200,140,144,120,-3,1,SAT,TUS,762,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1205,1210,1357,1410,XE,308,N27190,172,180,158,-13,-5,JAX,AUS,954,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1900,1855,2135,2139,XE,318,N16546,95,104,81,-4,5,ABQ,AUS,619,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,1434,1330,1758,1720,XE,319,N11199,144,170,126,38,64,GEG,TUS,1125,5,13,0,,0,5,0,0,0,33
2008,1,17,4,1700,1700,1808,1820,XE,321,N14198,68,80,54,-12,0,SAT,OKC,407,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1632,1635,1928,1927,XE,322,N13550,116,112,103,1,-3,TUS,SAT,762,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1756,1745,2228,2227,XE,4,N14162,152,162,140,1,11,ONT,AUS,1197,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,709,715,1016,1034,XE,400,N16561,127,139,111,-18,-6,SAN,BOI,749,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,754,800,943,933,XE,404,N21197,229,213,205,10,-6,OMA,SAN,1313,5,19,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1139,1140,1413,1420,XE,41,N11551,94,100,78,-7,-1,ABQ,TUL,608,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1055,1105,1216,1226,XE,420,N11199,141,141,127,-10,-10,COS,SAN,816,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1104,1105,1331,1226,XE,420,N27190,207,141,165,65,-1,COS,SAN,816,6,36,0,,0,0,0,65,0,0
2008,1,7,1,1503,1515,1749,1808,XE,423,N17560,166,173,156,-19,-12,SAN,GEG,1027,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,2004,1920,2119,2031,XE,444,N11551,75,71,58,48,44,MRY,SAN,376,6,11,0,,0,0,0,4,0,44
2008,1,16,3,1917,1920,2023,2031,XE,444,N14907,66,71,56,-8,-3,MRY,SAN,376,6,4,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,707,715,809,817,XE,500,N11187,122,122,100,-8,-8,SAT,ABQ,609,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1427,1435,1518,1537,XE,502,N11194,111,122,91,-19,-8,SAT,ABQ,609,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,937,945,1223,1240,XE,508,N14907,106,115,98,-17,-8,MSY,RDU,779,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,759,800,918,920,XE,508,N17560,79,80,64,-2,-1,SAT,MSY,495,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,821,820,956,1003,XE,511,N19554,95,103,77,-7,1,MSY,AUS,445,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,859,900,1115,1124,XE,519,N16178,76,84,66,-9,-1,MSY,JAX,513,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,751,800,834,845,XE,530,N14186,103,105,83,-11,-9,RDU,BHM,481,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1531,1500,1725,1705,XE,54,N14203,174,185,150,20,31,MCI,TUS,1036,7,17,0,,0,20,0,0,0,0
2008,1,3,4,1621,1530,1823,1740,XE,555,N16561,122,130,101,43,51,MSY,MCI,690,5,16,0,,0,5,0,0,0,38
2008,1,19,6,1300,1300,1457,1457,XE,556,N16559,117,117,102,0,0,MCI,MSY,690,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,928,935,1036,1056,XE,608,N18557,68,81,57,-20,-7,JAX,RDU,408,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1611,1620,1813,1814,XE,621,N17196,182,174,156,-1,-9,RDU,MCI,904,16,10,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1538,1545,1647,1711,XE,73,N11199,189,206,167,-24,-7,OMA,ONT,1286,3,19,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1540,1545,1701,1711,XE,73,N11191,201,206,187,-10,-5,OMA,ONT,1286,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1311,1100,1532,1230,XE,7660,N12167,141,90,62,182,131,SLC,DEN,391,7,72,0,,0,0,0,66,0,116
2008,1,19,6,937,945,1231,1232,XE,7669,N33182,114,107,90,-1,-8,ONT,SLC,558,7,17,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1533,1530,1806,1820,XE,7676,N33182,93,110,82,-14,3,PDX,SLC,630,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1354,1345,1537,1518,XE,7682,N16170,163,153,149,19,9,OKC,SLC,866,5,9,0,,0,0,0,10,0,9
2008,1,18,5,1920,1930,2326,2306,XE,7684,N12167,186,156,120,20,-10,SLC,MCI,919,9,57,0,,0,0,0,20,0,0
2008,1,10,4,1946,1915,2049,2008,XE,7707,N11181,123,113,83,41,31,SLC,ONT,558,4,36,0,,0,31,0,10,0,0
2008,1,17,4,843,835,948,933,XE,7716,N11176,125,118,102,15,8,SLC,PDX,630,5,18,0,,0,0,0,7,0,8
2008,1,30,3,850,900,1008,1020,XE,7762,N11165,78,80,57,-12,-10,LAX,SJC,308,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1940,1900,2219,2148,XE,7765,N17169,159,168,128,31,40,LAX,SEA,954,6,25,0,,0,0,0,0,0,31
2008,1,9,3,1015,1010,1237,1228,XE,7768,N14570,82,78,61,9,5,LAX,PHX,370,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1016,1010,1225,1228,XE,7768,N22909,69,78,53,-3,6,LAX,PHX,370,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1615,1550,1726,1707,XE,7772,N13908,71,77,48,19,25,SJC,LAX,308,10,13,0,,0,0,0,0,0,19
2008,1,2,3,1555,1530,1725,1655,XE,7776,N13908,90,85,66,30,25,SMF,LAX,373,8,16,0,,0,0,0,5,0,25
2008,1,29,2,1751,1800,1905,1920,XE,7782,N22909,74,80,57,-15,-9,LAX,SJC,308,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,2044,1755,2222,1917,XE,7786,N22909,98,82,70,185,169,LAX,SMF,373,7,21,0,,0,169,0,16,0,0
2008,1,27,7,2031,1945,2226,2110,XE,7786,N14570,115,85,67,76,46,SMF,LAX,373,13,35,0,,0,0,0,30,0,46
2008,1,12,6,749,750,1235,1244,XE,7802,N16183,166,174,145,-9,-1,LAX,ICT,1203,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2150,2115,2305,2243,XE,7812,N11181,75,88,51,22,35,LAX,SFO,337,8,16,0,,0,0,0,0,0,22
2008,1,27,7,1857,1900,2127,2137,XE,7824,N11165,150,157,120,-10,-3,LAX,GEG,945,10,20,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1855,1900,2119,2132,XE,7825,N22909,144,152,108,-13,-5,PDX,LAX,834,15,21,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,2106,2015,2328,2249,XE,7826,N14177,142,154,114,39,51,LAX,PDX,834,5,23,0,,0,12,0,0,0,27
2008,1,18,5,1549,1555,1819,1829,XE,7828,N10575,150,154,130,-10,-6,LAX,PDX,834,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1208,1150,1336,1315,XE,7829,N14173,88,85,62,21,18,RNO,LAX,390,9,17,0,,0,0,0,3,0,18
2008,1,10,4,1554,1555,1719,1723,XE,80,N16559,85,88,69,-4,-1,TUL,AUS,426,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,714,715,850,849,XE,9,N12175,216,214,189,1,-1,MCI,ONT,1318,11,16,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,833,830,1131,1110,XE,97,N16546,178,160,129,21,3,ONT,GEG,936,6,43,0,,0,0,0,21,0,0
2008,1,5,6,741,740,806,804,XE,97,N16559,85,84,71,2,1,TUS,ONT,409,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,740,740,802,804,XE,97,N17560,82,84,66,-2,0,TUS,ONT,409,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1241,1230,1608,1612,XE,3078,N27152,147,162,130,-4,11,IAH,RIC,1157,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1812,1820,1926,1929,XE,2928,N13989,74,69,57,-3,-8,IND,CLE,261,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,602,600,652,700,XE,2119,N11113,50,60,30,-8,2,ALB,EWR,143,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,603,610,725,745,XE,2478,N16981,82,95,61,-20,-7,GSO,EWR,446,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,2037,2010,2249,2224,XE,2951,N21537,132,134,84,25,27,IND,EWR,644,9,39,0,,0,0,0,25,0,0
2008,1,1,2,830,830,1037,1010,XE,2437,N29906,187,160,149,27,0,CVG,IAH,871,7,31,0,,0,0,0,27,0,0
2008,1,12,6,1725,1735,1852,1900,XE,2467,N16911,87,85,65,-8,-10,GPT,IAH,376,14,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,928,930,1021,1028,XE,2232,N13936,53,58,34,-7,-2,DAY,CLE,162,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1425,1425,1612,1605,XE,2152,N12126,167,160,152,7,0,IAH,TUS,936,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1454,1500,1633,1630,XE,2987,N13989,99,90,60,3,-6,EWR,ORF,284,5,34,0,,0,NA,NA,NA,NA,NA
